Order_ID,Order_Date,Customer_ID,Customer_Name,Customer_Segment,Country,City,Product_Category,Product_Name,Quantity,Unit_Price,Discount,Order_Status,Payment_Method,Gross_Sales,Discount_Amount,Net_Sales,Month
1561,2024-03-16,C007,Sameer Khan,Corporate,India,Hyderabad,Stationery,Pen Set,2,450,0.1,Returned,UPI,900,90,810,March
1562,2024-02-06,C009,Vikram Rao,Corporate,India,Bangalore,Stationery,Pen Set,1,450,0,Completed,Net Banking,450,0,450,February
1563,2024-01-22,C009,Vikram Rao,Corporate,India,Hyderabad,Stationery,Pen Set,3,450,0.05,Completed,Credit Card,1350,67.5,1282.5,January
1564,2024-02-26,C003,Arjun Mehta,Consumer,India,Chennai,Electronics,Monitor 24 inch,5,14500,0.1,Completed,UPI,72500,7250,65250,February
1565,2024-06-14,C009,Vikram Rao,Corporate,India,Pune,Stationery,Notebook Pack,5,300,0,Completed,Debit Card,1500,0,1500,June
1566,2024-05-28,C002,Ananya Iyer,Corporate,India,Hyderabad,Electronics,Power Bank,4,2200,0.1,Completed,Credit Card,8800,880,7920,May
1567,2024-06-07,C002,Ananya Iyer,Corporate,India,Hyderabad,Furniture,Office Chair,1,8500,0.05,Completed,Debit Card,8500,425,8075,June
1568,2024-06-26,C010,Pooja Kulkarni,Corporate,India,Nagpur,Furniture,Office Chair,5,8500,0.05,Completed,Debit Card,42500,2125,40375,June
1569,2024-01-02,C007,Sameer Khan,Corporate,India,Chennai,Electronics,Monitor 24 inch,3,14500,0.05,Completed,Net Banking,43500,2175,41325,January
1570,2024-02-04,C005,Karan Patel,Consumer,India,Ahmedabad,Furniture,Study Table,3,12000,0.15,Completed,Debit Card,36000,5400,30600,February
1571,2024-01-28,C008,Sneha Verma,Home Office,India,Mumbai,Stationery,Pen Set,2,450,0.2,Completed,Credit Card,900,180,720,January
1572,2024-03-08,C009,Vikram Rao,Corporate,India,Bangalore,Electronics,Power Bank,1,2200,0,Completed,UPI,2200,0,2200,March
1573,2024-04-13,C010,Pooja Kulkarni,Corporate,India,Bangalore,Stationery,Marker Set,5,250,0.05,Completed,Net Banking,1250,62.5,1187.5,April
1574,2024-04-10,C003,Arjun Mehta,Consumer,India,Pune,Furniture,Study Table,2,12000,0.2,Completed,UPI,24000,4800,19200,April
1575,2024-05-08,C007,Sameer Khan,Corporate,India,Nagpur,Furniture,Study Table,1,12000,0.05,Completed,Credit Card,12000,600,11400,May
1576,2024-02-15,C008,Sneha Verma,Home Office,India,Delhi,Electronics,Monitor 24 inch,5,14500,0.2,Completed,Net Banking,72500,14500,58000,February
1577,2024-02-26,C006,Priya Nair,Consumer,India,Mumbai,Electronics,Wireless Mouse,4,1200,0.05,Completed,Credit Card,4800,240,4560,February
1578,2024-05-12,C001,Rahul Sharma,Consumer,India,Ahmedabad,Electronics,Power Bank,3,2200,0.15,Cancelled,UPI,6600,990,5610,May
1579,2024-01-27,C001,Rahul Sharma,Consumer,India,Pune,Furniture,Study Table,5,12000,0.1,Completed,Credit Card,60000,6000,54000,January
1580,2024-04-03,C007,Sameer Khan,Corporate,India,Jaipur,Furniture,Bookshelf,5,6500,0,Completed,Credit Card,32500,0,32500,April
1581,2024-03-31,C009,Vikram Rao,Corporate,India,Ahmedabad,Furniture,Bookshelf,3,6500,0.15,Cancelled,UPI,19500,2925,16575,March
1582,2024-04-22,C009,Vikram Rao,Corporate,India,Mumbai,Electronics,Monitor 24 inch,2,14500,0.05,Completed,Debit Card,29000,1450,27550,April
1583,2024-02-17,C004,Neha Singh,Home Office,India,Nagpur,Electronics,Monitor 24 inch,2,14500,0.1,Completed,UPI,29000,2900,26100,February
1584,2024-03-25,C004,Neha Singh,Home Office,India,Ahmedabad,Furniture,Bookshelf,1,6500,0.15,Completed,Credit Card,6500,975,5525,March
1585,2024-03-03,C007,Sameer Khan,Corporate,India,Nagpur,Electronics,Wireless Mouse,1,1200,0.05,Completed,Credit Card,1200,60,1140,March
1586,2024-05-26,C009,Vikram Rao,Corporate,India,Delhi,Electronics,Wireless Mouse,2,1200,0,Completed,Credit Card,2400,0,2400,May
1587,2024-06-02,C009,Vikram Rao,Corporate,India,Pune,Furniture,Bookshelf,5,6500,0,Cancelled,Credit Card,32500,0,32500,June
1588,2024-04-30,C008,Sneha Verma,Home Office,India,Chennai,Stationery,Marker Set,4,250,0.05,Completed,Credit Card,1000,50,950,April
1589,2024-06-08,C010,Pooja Kulkarni,Corporate,India,Delhi,Electronics,Monitor 24 inch,5,14500,0.1,Completed,Debit Card,72500,7250,65250,June
1590,2024-05-31,C008,Sneha Verma,Home Office,India,Kochi,Stationery,Marker Set,1,250,0.05,Completed,UPI,250,12.5,237.5,May
1591,2024-05-13,C001,Rahul Sharma,Consumer,India,Delhi,Electronics,Power Bank,5,2200,0.15,Completed,Credit Card,11000,1650,9350,May
1592,2024-06-02,C008,Sneha Verma,Home Office,India,Jaipur,Stationery,Marker Set,1,250,0.2,Completed,UPI,250,50,200,June
1593,2024-06-03,C008,Sneha Verma,Home Office,India,Kochi,Electronics,Monitor 24 inch,5,14500,0,Completed,Debit Card,72500,0,72500,June
1594,2024-04-19,C001,Rahul Sharma,Consumer,India,Kochi,Stationery,Pen Set,2,450,0.15,Completed,UPI,900,135,765,April
1595,2024-03-06,C007,Sameer Khan,Corporate,India,Mumbai,Electronics,Monitor 24 inch,4,14500,0.05,Completed,Net Banking,58000,2900,55100,March
1596,2024-01-02,C005,Karan Patel,Consumer,India,Jaipur,Electronics,Power Bank,1,2200,0.2,Completed,UPI,2200,440,1760,January
1597,2024-06-25,C007,Sameer Khan,Corporate,India,Hyderabad,Electronics,Power Bank,3,2200,0.15,Completed,Net Banking,6600,990,5610,June
1598,2024-03-07,C010,Pooja Kulkarni,Corporate,India,Nagpur,Furniture,Office Chair,5,8500,0.15,Completed,Debit Card,42500,6375,36125,March
1599,2024-04-15,C007,Sameer Khan,Corporate,India,Ahmedabad,Electronics,Power Bank,5,2200,0.2,Completed,Net Banking,11000,2200,8800,April
1600,2024-05-27,C005,Karan Patel,Consumer,India,Delhi,Furniture,Office Chair,3,8500,0.15,Cancelled,UPI,25500,3825,21675,May
1601,2024-06-28,C004,Neha Singh,Home Office,India,Chennai,Stationery,Notebook Pack,2,300,0,Completed,Debit Card,600,0,600,June
1602,2024-06-27,C009,Vikram Rao,Corporate,India,Kochi,Stationery,Marker Set,1,250,0.05,Returned,UPI,250,12.5,237.5,June
1603,2024-04-30,C002,Ananya Iyer,Corporate,India,Mumbai,Electronics,Monitor 24 inch,5,14500,0.15,Completed,Credit Card,72500,10875,61625,April
1604,2024-06-04,C006,Priya Nair,Consumer,India,Kochi,Electronics,Keyboard,1,3500,0.15,Completed,Debit Card,3500,525,2975,June
1605,2024-02-14,C010,Pooja Kulkarni,Corporate,India,Bangalore,Electronics,Wireless Mouse,4,1200,0.15,Completed,Debit Card,4800,720,4080,February
1606,2024-06-02,C004,Neha Singh,Home Office,India,Chennai,Electronics,Wireless Mouse,5,1200,0.2,Completed,UPI,6000,1200,4800,June
1607,2024-06-16,C006,Priya Nair,Consumer,India,Mumbai,Electronics,Power Bank,1,2200,0.05,Returned,Net Banking,2200,110,2090,June
1608,2024-04-13,C006,Priya Nair,Consumer,India,Jaipur,Furniture,Bookshelf,5,6500,0.05,Completed,UPI,32500,1625,30875,April
1609,2024-03-13,C002,Ananya Iyer,Corporate,India,Hyderabad,Stationery,Pen Set,5,450,0.2,Completed,Debit Card,2250,450,1800,March
1610,2024-02-19,C004,Neha Singh,Home Office,India,Nagpur,Stationery,Marker Set,4,250,0.15,Completed,Credit Card,1000,150,850,February
1611,2024-01-28,C007,Sameer Khan,Corporate,India,Jaipur,Stationery,Pen Set,5,450,0,Completed,UPI,2250,0,2250,January
1612,2024-05-17,C009,Vikram Rao,Corporate,India,Ahmedabad,Furniture,Office Chair,5,8500,0.1,Returned,Net Banking,42500,4250,38250,May
1613,2024-04-27,C004,Neha Singh,Home Office,India,Bangalore,Furniture,Study Table,4,12000,0.2,Completed,Debit Card,48000,9600,38400,April
1614,2024-06-11,C002,Ananya Iyer,Corporate,India,Hyderabad,Furniture,Bookshelf,2,6500,0.05,Completed,Debit Card,13000,650,12350,June
1615,2024-01-03,C009,Vikram Rao,Corporate,India,Pune,Stationery,Pen Set,3,450,0.05,Completed,Debit Card,1350,67.5,1282.5,January
1616,2024-02-15,C002,Ananya Iyer,Corporate,India,Hyderabad,Stationery,Pen Set,4,450,0.1,Completed,Debit Card,1800,180,1620,February
1617,2024-05-07,C003,Arjun Mehta,Consumer,India,Chennai,Electronics,Power Bank,2,2200,0.05,Cancelled,Credit Card,4400,220,4180,May
1618,2024-03-04,C004,Neha Singh,Home Office,India,Delhi,Electronics,Power Bank,5,2200,0.1,Completed,UPI,11000,1100,9900,March
1619,2024-06-06,C002,Ananya Iyer,Corporate,India,Bangalore,Stationery,Notebook Pack,1,300,0.2,Completed,Debit Card,300,60,240,June
1620,2024-05-06,C010,Pooja Kulkarni,Corporate,India,Ahmedabad,Furniture,Study Table,5,12000,0.1,Completed,Debit Card,60000,6000,54000,May
1621,2024-05-27,C007,Sameer Khan,Corporate,India,Jaipur,Electronics,Power Bank,2,2200,0,Completed,Net Banking,4400,0,4400,May
1622,2024-05-08,C009,Vikram Rao,Corporate,India,Delhi,Electronics,Wireless Mouse,3,1200,0.15,Completed,UPI,3600,540,3060,May
1623,2024-03-21,C009,Vikram Rao,Corporate,India,Chennai,Stationery,Notebook Pack,1,300,0,Completed,UPI,300,0,300,March
1624,2024-06-05,C006,Priya Nair,Consumer,India,Jaipur,Furniture,Study Table,3,12000,0.05,Completed,Debit Card,36000,1800,34200,June
1625,2024-03-28,C008,Sneha Verma,Home Office,India,Ahmedabad,Stationery,Marker Set,3,250,0.05,Completed,Net Banking,750,37.5,712.5,March
1626,2024-04-12,C006,Priya Nair,Consumer,India,Delhi,Furniture,Study Table,3,12000,0.15,Completed,Credit Card,36000,5400,30600,April
1627,2024-03-01,C002,Ananya Iyer,Corporate,India,Kochi,Furniture,Office Chair,5,8500,0.15,Completed,Credit Card,42500,6375,36125,March
1628,2024-02-15,C008,Sneha Verma,Home Office,India,Delhi,Electronics,Wireless Mouse,4,1200,0.15,Returned,Debit Card,4800,720,4080,February
1629,2024-03-05,C008,Sneha Verma,Home Office,India,Bangalore,Furniture,Office Chair,5,8500,0.2,Completed,Credit Card,42500,8500,34000,March
1630,2024-03-06,C001,Rahul Sharma,Consumer,India,Ahmedabad,Electronics,Power Bank,4,2200,0,Completed,Debit Card,8800,0,8800,March
1631,2024-05-23,C006,Priya Nair,Consumer,India,Hyderabad,Furniture,Study Table,5,12000,0.1,Completed,UPI,60000,6000,54000,May
1632,2024-02-20,C006,Priya Nair,Consumer,India,Jaipur,Stationery,Marker Set,5,250,0.2,Completed,Debit Card,1250,250,1000,February
1633,2024-06-21,C006,Priya Nair,Consumer,India,Ahmedabad,Furniture,Study Table,5,12000,0.15,Cancelled,Net Banking,60000,9000,51000,June
1634,2024-04-28,C010,Pooja Kulkarni,Corporate,India,Hyderabad,Furniture,Office Chair,2,8500,0.05,Completed,Net Banking,17000,850,16150,April
1635,2024-02-11,C002,Ananya Iyer,Corporate,India,Hyderabad,Electronics,Keyboard,3,3500,0.05,Completed,Debit Card,10500,525,9975,February
1636,2024-06-14,C005,Karan Patel,Consumer,India,Ahmedabad,Stationery,Marker Set,4,250,0.1,Completed,Debit Card,1000,100,900,June
1637,2024-04-25,C010,Pooja Kulkarni,Corporate,India,Delhi,Stationery,Pen Set,4,450,0.05,Cancelled,Credit Card,1800,90,1710,April
1638,2024-06-28,C004,Neha Singh,Home Office,India,Delhi,Furniture,Office Chair,1,8500,0.05,Completed,UPI,8500,425,8075,June
1639,2024-05-20,C002,Ananya Iyer,Corporate,India,Kochi,Stationery,Notebook Pack,1,300,0,Completed,UPI,300,0,300,May
1640,2024-06-07,C002,Ananya Iyer,Corporate,India,Kochi,Furniture,Office Chair,2,8500,0,Completed,Credit Card,17000,0,17000,June
1641,2024-06-09,C005,Karan Patel,Consumer,India,Jaipur,Stationery,Notebook Pack,2,300,0.05,Completed,UPI,600,30,570,June
1642,2024-03-24,C001,Rahul Sharma,Consumer,India,Jaipur,Furniture,Study Table,4,12000,0.15,Cancelled,Net Banking,48000,7200,40800,March
1643,2024-02-15,C003,Arjun Mehta,Consumer,India,Ahmedabad,Stationery,Pen Set,5,450,0.2,Completed,Net Banking,2250,450,1800,February
1644,2024-03-20,C009,Vikram Rao,Corporate,India,Jaipur,Stationery,Pen Set,3,450,0.15,Completed,UPI,1350,202.5,1147.5,March
1645,2024-04-03,C008,Sneha Verma,Home Office,India,Delhi,Furniture,Office Chair,4,8500,0.1,Completed,UPI,34000,3400,30600,April
1646,2024-03-29,C009,Vikram Rao,Corporate,India,Jaipur,Electronics,Monitor 24 inch,3,14500,0.15,Completed,Net Banking,43500,6525,36975,March
1647,2024-01-03,C008,Sneha Verma,Home Office,India,Nagpur,Furniture,Office Chair,4,8500,0.1,Completed,UPI,34000,3400,30600,January
1648,2024-02-18,C009,Vikram Rao,Corporate,India,Kochi,Furniture,Study Table,4,12000,0.2,Completed,Credit Card,48000,9600,38400,February
1649,2024-02-26,C007,Sameer Khan,Corporate,India,Kochi,Furniture,Bookshelf,3,6500,0,Completed,Debit Card,19500,0,19500,February
1650,2024-03-09,C005,Karan Patel,Consumer,India,Mumbai,Stationery,Pen Set,4,450,0.05,Completed,Debit Card,1800,90,1710,March
1651,2024-06-07,C002,Ananya Iyer,Corporate,India,Nagpur,Stationery,Notebook Pack,4,300,0.1,Completed,Debit Card,1200,120,1080,June
1652,2024-01-13,C001,Rahul Sharma,Consumer,India,Delhi,Electronics,Monitor 24 inch,5,14500,0,Returned,Debit Card,72500,0,72500,January
1653,2024-04-22,C005,Karan Patel,Consumer,India,Mumbai,Electronics,Monitor 24 inch,1,14500,0.05,Completed,Net Banking,14500,725,13775,April
1654,2024-04-17,C004,Neha Singh,Home Office,India,Hyderabad,Furniture,Study Table,3,12000,0.15,Completed,UPI,36000,5400,30600,April
1655,2024-02-07,C006,Priya Nair,Consumer,India,Kochi,Electronics,Keyboard,1,3500,0.1,Completed,Net Banking,3500,350,3150,February
1656,2024-03-05,C003,Arjun Mehta,Consumer,India,Mumbai,Electronics,Power Bank,4,2200,0,Returned,Credit Card,8800,0,8800,March
1657,2024-03-04,C007,Sameer Khan,Corporate,India,Ahmedabad,Stationery,Notebook Pack,1,300,0.05,Completed,UPI,300,15,285,March
1658,2024-05-01,C009,Vikram Rao,Corporate,India,Hyderabad,Electronics,Power Bank,4,2200,0.1,Completed,UPI,8800,880,7920,May
1659,2024-02-01,C009,Vikram Rao,Corporate,India,Pune,Stationery,Pen Set,3,450,0.15,Completed,UPI,1350,202.5,1147.5,February
1660,2024-03-01,C004,Neha Singh,Home Office,India,Bangalore,Electronics,Keyboard,4,3500,0.1,Completed,Debit Card,14000,1400,12600,March
1661,2024-04-11,C010,Pooja Kulkarni,Corporate,India,Bangalore,Electronics,Keyboard,2,3500,0,Completed,Net Banking,7000,0,7000,April
1662,2024-04-05,C010,Pooja Kulkarni,Corporate,India,Delhi,Electronics,Monitor 24 inch,1,14500,0.05,Completed,Debit Card,14500,725,13775,April
1663,2024-04-01,C001,Rahul Sharma,Consumer,India,Mumbai,Electronics,Wireless Mouse,2,1200,0.2,Completed,Credit Card,2400,480,1920,April
1664,2024-06-14,C006,Priya Nair,Consumer,India,Chennai,Stationery,Pen Set,3,450,0.15,Completed,Net Banking,1350,202.5,1147.5,June
1665,2024-03-05,C006,Priya Nair,Consumer,India,Ahmedabad,Electronics,Monitor 24 inch,1,14500,0.15,Completed,Net Banking,14500,2175,12325,March
1666,2024-02-17,C004,Neha Singh,Home Office,India,Hyderabad,Stationery,Marker Set,5,250,0.1,Completed,Debit Card,1250,125,1125,February
1667,2024-02-11,C010,Pooja Kulkarni,Corporate,India,Delhi,Stationery,Pen Set,1,450,0.2,Completed,Debit Card,450,90,360,February
1668,2024-04-26,C009,Vikram Rao,Corporate,India,Kochi,Furniture,Study Table,1,12000,0.2,Completed,UPI,12000,2400,9600,April
1669,2024-06-07,C010,Pooja Kulkarni,Corporate,India,Mumbai,Furniture,Study Table,2,12000,0.1,Completed,Net Banking,24000,2400,21600,June
1670,2024-06-23,C004,Neha Singh,Home Office,India,Delhi,Stationery,Pen Set,4,450,0.2,Completed,Debit Card,1800,360,1440,June
1671,2024-01-29,C007,Sameer Khan,Corporate,India,Mumbai,Furniture,Study Table,1,12000,0.2,Completed,Credit Card,12000,2400,9600,January
1672,2024-02-21,C003,Arjun Mehta,Consumer,India,Chennai,Electronics,Wireless Mouse,1,1200,0.15,Completed,Net Banking,1200,180,1020,February
1673,2024-06-08,C008,Sneha Verma,Home Office,India,Bangalore,Stationery,Pen Set,5,450,0.1,Completed,UPI,2250,225,2025,June
1674,2024-06-16,C001,Rahul Sharma,Consumer,India,Ahmedabad,Electronics,Power Bank,4,2200,0,Completed,UPI,8800,0,8800,June
1675,2024-04-16,C006,Priya Nair,Consumer,India,Nagpur,Stationery,Pen Set,3,450,0,Completed,UPI,1350,0,1350,April
1676,2024-01-20,C002,Ananya Iyer,Corporate,India,Mumbai,Furniture,Office Chair,2,8500,0.2,Completed,Credit Card,17000,3400,13600,January
1677,2024-02-18,C009,Vikram Rao,Corporate,India,Chennai,Furniture,Bookshelf,2,6500,0.2,Completed,Credit Card,13000,2600,10400,February
1678,2024-04-16,C009,Vikram Rao,Corporate,India,Hyderabad,Stationery,Pen Set,1,450,0.2,Completed,Net Banking,450,90,360,April
1679,2024-02-16,C002,Ananya Iyer,Corporate,India,Jaipur,Electronics,Monitor 24 inch,5,14500,0.15,Completed,Credit Card,72500,10875,61625,February
1680,2024-04-23,C009,Vikram Rao,Corporate,India,Jaipur,Stationery,Marker Set,3,250,0.1,Returned,Debit Card,750,75,675,April
1681,2024-06-11,C006,Priya Nair,Consumer,India,Nagpur,Furniture,Bookshelf,4,6500,0.1,Completed,Credit Card,26000,2600,23400,June
1682,2024-03-06,C007,Sameer Khan,Corporate,India,Ahmedabad,Stationery,Pen Set,3,450,0.15,Returned,UPI,1350,202.5,1147.5,March
1683,2024-06-01,C001,Rahul Sharma,Consumer,India,Delhi,Furniture,Office Chair,1,8500,0.2,Returned,Debit Card,8500,1700,6800,June
1684,2024-02-26,C001,Rahul Sharma,Consumer,India,Bangalore,Furniture,Office Chair,2,8500,0.1,Completed,Debit Card,17000,1700,15300,February
1685,2024-05-22,C009,Vikram Rao,Corporate,India,Delhi,Stationery,Pen Set,5,450,0.2,Completed,Net Banking,2250,450,1800,May
1686,2024-02-05,C006,Priya Nair,Consumer,India,Nagpur,Electronics,Monitor 24 inch,3,14500,0.1,Completed,Debit Card,43500,4350,39150,February
1687,2024-05-26,C005,Karan Patel,Consumer,India,Chennai,Electronics,Keyboard,4,3500,0.2,Completed,Debit Card,14000,2800,11200,May
1688,2024-05-04,C008,Sneha Verma,Home Office,India,Nagpur,Electronics,Monitor 24 inch,5,14500,0,Completed,UPI,72500,0,72500,May
1689,2024-01-21,C010,Pooja Kulkarni,Corporate,India,Hyderabad,Furniture,Bookshelf,1,6500,0.1,Cancelled,Net Banking,6500,650,5850,January
1690,2024-02-28,C007,Sameer Khan,Corporate,India,Kochi,Electronics,Keyboard,5,3500,0,Completed,UPI,17500,0,17500,February
1691,2024-05-24,C006,Priya Nair,Consumer,India,Jaipur,Stationery,Pen Set,2,450,0.1,Completed,Credit Card,900,90,810,May
1692,2024-04-24,C001,Rahul Sharma,Consumer,India,Jaipur,Furniture,Bookshelf,5,6500,0.2,Completed,Net Banking,32500,6500,26000,April
1693,2024-02-07,C005,Karan Patel,Consumer,India,Mumbai,Furniture,Bookshelf,2,6500,0.1,Completed,UPI,13000,1300,11700,February
1694,2024-03-08,C009,Vikram Rao,Corporate,India,Jaipur,Furniture,Bookshelf,1,6500,0.15,Completed,Credit Card,6500,975,5525,March
1695,2024-05-23,C003,Arjun Mehta,Consumer,India,Kochi,Stationery,Notebook Pack,2,300,0.15,Completed,Credit Card,600,90,510,May
1696,2024-05-14,C009,Vikram Rao,Corporate,India,Mumbai,Stationery,Marker Set,2,250,0.05,Completed,Net Banking,500,25,475,May
1697,2024-01-23,C006,Priya Nair,Consumer,India,Kochi,Stationery,Marker Set,1,250,0.15,Completed,Credit Card,250,37.5,212.5,January
1698,2024-06-01,C006,Priya Nair,Consumer,India,Delhi,Furniture,Study Table,1,12000,0.1,Returned,Net Banking,12000,1200,10800,June
1699,2024-04-22,C010,Pooja Kulkarni,Corporate,India,Chennai,Electronics,Monitor 24 inch,1,14500,0.05,Completed,Credit Card,14500,725,13775,April
1700,2024-01-14,C002,Ananya Iyer,Corporate,India,Delhi,Electronics,Keyboard,2,3500,0.2,Cancelled,Debit Card,7000,1400,5600,January
1701,2024-06-26,C001,Rahul Sharma,Consumer,India,Ahmedabad,Furniture,Study Table,1,12000,0.1,Completed,Debit Card,12000,1200,10800,June
1702,2024-02-24,C004,Neha Singh,Home Office,India,Jaipur,Stationery,Pen Set,2,450,0.2,Completed,Net Banking,900,180,720,February
1703,2024-06-26,C010,Pooja Kulkarni,Corporate,India,Nagpur,Electronics,Monitor 24 inch,1,14500,0.15,Cancelled,UPI,14500,2175,12325,June
1704,2024-01-16,C005,Karan Patel,Consumer,India,Nagpur,Electronics,Monitor 24 inch,3,14500,0.05,Completed,Net Banking,43500,2175,41325,January
1705,2024-04-09,C001,Rahul Sharma,Consumer,India,Mumbai,Electronics,Keyboard,3,3500,0.1,Completed,Net Banking,10500,1050,9450,April
1706,2024-05-10,C004,Neha Singh,Home Office,India,Ahmedabad,Furniture,Bookshelf,1,6500,0.1,Cancelled,UPI,6500,650,5850,May
1707,2024-05-08,C003,Arjun Mehta,Consumer,India,Bangalore,Electronics,Power Bank,4,2200,0.2,Completed,Debit Card,8800,1760,7040,May
1708,2024-04-10,C006,Priya Nair,Consumer,India,Hyderabad,Stationery,Notebook Pack,2,300,0,Completed,Debit Card,600,0,600,April
1709,2024-05-08,C005,Karan Patel,Consumer,India,Pune,Electronics,Power Bank,3,2200,0,Cancelled,UPI,6600,0,6600,May
1710,2024-02-27,C009,Vikram Rao,Corporate,India,Kochi,Furniture,Office Chair,2,8500,0.1,Completed,UPI,17000,1700,15300,February
1711,2024-06-22,C007,Sameer Khan,Corporate,India,Kochi,Stationery,Pen Set,5,450,0.05,Completed,Credit Card,2250,112.5,2137.5,June
1712,2024-06-03,C007,Sameer Khan,Corporate,India,Jaipur,Furniture,Office Chair,3,8500,0.15,Completed,Credit Card,25500,3825,21675,June
1713,2024-06-24,C010,Pooja Kulkarni,Corporate,India,Pune,Stationery,Pen Set,2,450,0.05,Completed,Credit Card,900,45,855,June
1714,2024-06-16,C007,Sameer Khan,Corporate,India,Hyderabad,Electronics,Monitor 24 inch,5,14500,0.05,Completed,UPI,72500,3625,68875,June
1715,2024-02-07,C003,Arjun Mehta,Consumer,India,Kochi,Furniture,Study Table,1,12000,0.1,Returned,Debit Card,12000,1200,10800,February
1716,2024-02-08,C008,Sneha Verma,Home Office,India,Delhi,Furniture,Office Chair,2,8500,0,Completed,Debit Card,17000,0,17000,February
1717,2024-06-05,C010,Pooja Kulkarni,Corporate,India,Chennai,Stationery,Marker Set,2,250,0.2,Completed,UPI,500,100,400,June
1718,2024-06-25,C006,Priya Nair,Consumer,India,Jaipur,Electronics,Keyboard,4,3500,0.05,Completed,Net Banking,14000,700,13300,June
1719,2024-04-09,C006,Priya Nair,Consumer,India,Delhi,Electronics,Monitor 24 inch,4,14500,0.15,Completed,Credit Card,58000,8700,49300,April
1720,2024-01-04,C001,Rahul Sharma,Consumer,India,Chennai,Furniture,Bookshelf,3,6500,0.15,Completed,Credit Card,19500,2925,16575,January
1721,2024-02-15,C004,Neha Singh,Home Office,India,Ahmedabad,Electronics,Keyboard,4,3500,0.2,Completed,Net Banking,14000,2800,11200,February
1722,2024-04-13,C004,Neha Singh,Home Office,India,Kochi,Furniture,Bookshelf,1,6500,0.2,Completed,Net Banking,6500,1300,5200,April
1723,2024-06-01,C010,Pooja Kulkarni,Corporate,India,Bangalore,Stationery,Marker Set,5,250,0.2,Completed,Net Banking,1250,250,1000,June
1724,2024-03-03,C008,Sneha Verma,Home Office,India,Kochi,Electronics,Wireless Mouse,5,1200,0.2,Returned,UPI,6000,1200,4800,March
1725,2024-05-12,C009,Vikram Rao,Corporate,India,Pune,Furniture,Bookshelf,1,6500,0.05,Completed,Debit Card,6500,325,6175,May
1726,2024-02-12,C005,Karan Patel,Consumer,India,Nagpur,Stationery,Notebook Pack,4,300,0.1,Cancelled,Credit Card,1200,120,1080,February
1727,2024-01-24,C008,Sneha Verma,Home Office,India,Delhi,Stationery,Notebook Pack,5,300,0,Completed,Credit Card,1500,0,1500,January
1728,2024-03-23,C007,Sameer Khan,Corporate,India,Delhi,Furniture,Bookshelf,4,6500,0,Completed,Credit Card,26000,0,26000,March
1729,2024-03-05,C008,Sneha Verma,Home Office,India,Mumbai,Electronics,Keyboard,3,3500,0.05,Completed,Net Banking,10500,525,9975,March
1730,2024-05-14,C006,Priya Nair,Consumer,India,Nagpur,Electronics,Keyboard,4,3500,0.2,Cancelled,Net Banking,14000,2800,11200,May
1731,2024-01-12,C009,Vikram Rao,Corporate,India,Nagpur,Furniture,Bookshelf,2,6500,0.1,Cancelled,Credit Card,13000,1300,11700,January
1732,2024-02-15,C003,Arjun Mehta,Consumer,India,Pune,Electronics,Monitor 24 inch,1,14500,0.15,Completed,Net Banking,14500,2175,12325,February
1733,2024-01-31,C005,Karan Patel,Consumer,India,Bangalore,Electronics,Monitor 24 inch,2,14500,0.05,Completed,Debit Card,29000,1450,27550,January
1734,2024-05-07,C001,Rahul Sharma,Consumer,India,Bangalore,Stationery,Notebook Pack,4,300,0.2,Completed,Net Banking,1200,240,960,May
1735,2024-05-30,C004,Neha Singh,Home Office,India,Kochi,Electronics,Power Bank,4,2200,0.15,Completed,UPI,8800,1320,7480,May
1736,2024-03-12,C004,Neha Singh,Home Office,India,Chennai,Stationery,Pen Set,5,450,0.2,Completed,Credit Card,2250,450,1800,March
1737,2024-01-10,C001,Rahul Sharma,Consumer,India,Nagpur,Furniture,Study Table,2,12000,0,Completed,Debit Card,24000,0,24000,January
1738,2024-01-13,C006,Priya Nair,Consumer,India,Delhi,Electronics,Keyboard,1,3500,0.15,Completed,Debit Card,3500,525,2975,January
1739,2024-05-26,C010,Pooja Kulkarni,Corporate,India,Ahmedabad,Stationery,Marker Set,5,250,0.05,Completed,Debit Card,1250,62.5,1187.5,May
1740,2024-03-17,C001,Rahul Sharma,Consumer,India,Kochi,Electronics,Keyboard,3,3500,0.1,Completed,Net Banking,10500,1050,9450,March
1741,2024-03-15,C009,Vikram Rao,Corporate,India,Mumbai,Electronics,Keyboard,4,3500,0.05,Completed,Debit Card,14000,700,13300,March
1742,2024-04-15,C006,Priya Nair,Consumer,India,Chennai,Stationery,Pen Set,5,450,0.05,Completed,UPI,2250,112.5,2137.5,April
1743,2024-01-23,C010,Pooja Kulkarni,Corporate,India,Pune,Stationery,Pen Set,4,450,0.2,Completed,Debit Card,1800,360,1440,January
1744,2024-05-27,C005,Karan Patel,Consumer,India,Delhi,Stationery,Pen Set,5,450,0.1,Completed,Net Banking,2250,225,2025,May
1745,2024-05-06,C009,Vikram Rao,Corporate,India,Chennai,Stationery,Notebook Pack,2,300,0.2,Completed,Credit Card,600,120,480,May
1746,2024-01-07,C001,Rahul Sharma,Consumer,India,Chennai,Electronics,Keyboard,4,3500,0,Completed,Net Banking,14000,0,14000,January
